id,toxic,severe_toxic,obscene,threat,insult,identity_hate
8bd6dbdea0ced914,0,0,0,0,0,0
7ddad41f1af163ce,0,0,0,0,0,0
a54be3e98eb0bd8b,0,0,0,0,0,0
008344a80c43b8c9,0,0,0,0,0,0
6f7dc2e6857603ef,0,0,0,0,0,0
a2141dfef4577722,0,0,0,0,0,0
21689c152297257c,0,0,0,0,0,0
25344911679404d2,0,0,0,0,0,0
bfd4f2f5b355466f,0,0,0,0,0,0
29dca726f4a83308,0,0,0,0,0,0
fccb4d586b4a38a3,0,0,0,0,0,0
ad9af3006c7cbbe6,1,0,0,0,0,0
b793e37eb03bd3c4,1,0,0,0,0,0
1b3a6936a549fb69,0,0,0,0,0,0
0b925a650088fbd6,0,0,0,0,0,0
d86a4bacb92c5940,0,0,0,0,0,0
808f97de66419659,0,0,0,0,0,0
311239041e6ef538,0,0,0,0,0,0
af4b78142f4b5d8e,0,0,0,0,0,0
dd5574c2e6418ca4,0,0,0,0,0,0
72a6cd5242d16606,0,0,0,0,0,0
7f5d63523f4b5e43,0,0,0,0,0,0
c272492a6356d3bb,0,0,0,0,0,0
336b0124c1dae5b7,0,0,0,0,0,0
223a662ef6b7504e,0,0,0,0,0,0
00a4cda7b40d97ba,0,0,0,0,0,0
b29dc1c587440a42,0,0,0,0,0,0
96e8b1945271ea66,0,0,0,0,0,0
01df24989725d4dd,0,0,0,0,0,0
eca6d44467e54cc7,0,0,0,0,0,0
bf8e388731da1d50,0,0,0,0,0,0
6d2630197fd6a55f,0,0,0,0,0,0
691d149728472966,0,0,0,0,0,0
b769aff519ff96b5,0,0,0,0,0,0
b5cba05a4f63d1aa,0,0,0,0,0,0
a65779869a16342c,0,0,0,0,0,0
ca084c4eba10013c,0,0,0,0,0,0
637af9b71255e413,0,0,0,0,0,0
3b3538e3bd43a190,0,0,0,0,0,0
45ff399c727842c2,0,0,0,0,0,0
93de39dab74bb628,0,0,0,0,0,0
9af3d955f648ab98,0,0,0,0,0,0
760f1e6b908c94b2,0,0,0,0,0,0
c3dfa75a70f68049,0,0,0,0,0,0
4cae34563855b92e,0,0,0,0,0,0
ebe8fc54eca0927e,0,0,0,0,0,0
0fcd54fcf0ff01a0,0,0,0,0,0,0
6d1b074bd14d5820,0,0,0,0,0,0
d2bcb56f9730503a,0,0,0,0,0,0
629a86913cd93136,0,0,0,0,0,0
9594f3c37aed7f44,0,0,0,0,0,0
948ba2a2bfea111c,0,0,0,0,0,0
661624cfdda19bff,0,0,0,0,0,0
bae9207fe803a27d,0,0,0,0,0,0
14dbe964e91c435d,0,0,0,0,0,0
820b1a998107ff30,0,0,0,0,0,0
7f6da70703355cb4,0,0,0,0,0,0
c00b84d77eeeb4d9,0,0,0,0,0,0
ccd6ce98883b7638,0,0,0,0,0,0
8d47cb2fc48ab1da,0,0,0,0,0,0
531efbd8a9c41b3e,0,0,0,0,0,0
a93491ecf9698b8c,0,0,0,0,0,0
54a92ba4d0603488,0,0,0,0,0,0
4ce149927cd1b49b,0,0,0,0,0,0
41ca8f75110aef4f,0,0,0,0,0,0
e0f4db04c4028bd9,0,0,0,0,0,0
9bfce68d12e4f2bb,0,0,0,0,0,0
5c331f80250dfc19,0,0,0,0,0,0
e6ee77cb979dcd55,0,0,0,0,0,0
092fe94f93420a1c,0,0,0,0,0,0
a02ec817a5b0a9b2,0,0,0,0,0,0
660f489b4372db8b,0,0,0,0,0,0
ec0df80102c8ed14,0,0,0,0,0,0
132172957cbca702,0,0,0,0,0,0
23b18af151d5bf45,0,0,0,0,0,0
403f5d15bf4b8dfe,0,0,0,0,0,0
f53cb52453a65b1c,0,0,0,0,0,0
b6550e1bbf8d58c2,0,0,0,0,0,0
89853cd76250852f,0,0,0,0,0,0
8aa0ec327b3595f6,0,0,0,0,0,0
d5f11fc5de6e8d70,0,0,0,0,0,0
8edbe3dc4260c562,0,0,0,0,0,0
d4f19d76911a174d,0,0,0,0,0,0
8d210b0540aff4c1,0,0,0,0,0,0
b21ea44f6bb7d276,0,0,0,0,0,0
06a63c51daa1e92b,0,0,0,0,0,0
389e640d897ea68b,0,0,0,0,0,0
a1ff2c993a97a54a,0,0,0,0,0,0
e3d668d6953bf30e,0,0,0,0,0,0
2f9aee1f557f3269,0,0,0,0,0,0
3ee355fadb0e8fce,0,0,0,0,0,0
6a641b70397f5d51,0,0,0,0,0,0
9a50b17263687579,0,0,0,0,0,0
c5acbadbae742f40,0,0,0,0,0,0
7c8f7b4e66ab8dcc,0,0,0,0,0,0
fb537edd8cc641b2,0,0,0,0,0,0
a9cffacc2cf23053,0,0,0,0,0,0
c6dbb778e12c31c5,0,0,0,0,0,0
606365b75dc59b4b,0,0,0,0,0,0
22bce0ee2ce28390,0,0,0,0,0,0
79ce4f9b5bfc3162,0,0,0,0,0,0
4ffebd4ee977894a,0,0,0,0,0,0
26a8d22a8d1ffec4,0,0,0,0,0,0
3771566df9496ec1,0,0,0,0,0,0
31ab7f0a54761814,0,0,0,0,0,0
1b13fe850d21a571,0,0,0,0,0,0
6d05e46236a59717,0,0,0,0,0,0
ed6b590850216a16,0,0,0,0,0,0
a0f98c00c936a088,0,0,0,0,0,0
5c6480806878e101,0,0,0,0,0,0
1e20a3c4fc3082fe,0,0,0,0,0,0
978fcf48e0022794,0,0,0,0,0,0
e59569f3d89469d5,0,0,0,0,0,0
9aef3f4fdd4de196,0,0,0,0,0,0
f6a3607b4933b9ea,1,0,0,0,0,0
58a6e0d96423573e,0,0,0,0,0,0
b7b7e1d6f3e392eb,0,0,0,0,0,0
61249587883edfb9,0,0,0,0,0,0
00c23051ab187f41,0,0,0,0,0,0
8d10d8b7831a349b,0,0,0,0,0,0
de6f2613ce1270a5,0,0,0,0,0,0
27d1720b5e146547,0,0,0,0,0,0
59ab35308f649306,0,0,0,0,0,0
4110423d17c968f9,0,0,0,0,0,0
2712460d96782596,0,0,0,0,0,0
a0f69463c5c9ba10,0,0,0,0,0,0
bc4f8c87b7157f62,0,0,0,0,0,0
a21c6081436c3180,0,0,0,0,0,0
1148c3bc711b4dba,0,0,0,0,0,0
87fe7a8b44ae28c9,0,0,0,0,0,0
446c14c76a6e3653,0,0,0,0,0,0
3f6ff03988e36b35,0,0,0,0,0,0
63495213847ea5be,0,0,0,0,0,0
7ab13978d423fe11,0,0,0,0,0,0
3ab60cbab94452ef,0,0,0,0,0,0
23f56f68905e1a1d,0,0,0,0,0,0
d0cce8f8f6d95949,0,0,0,0,0,0
3c63ec9e21fffa46,0,0,0,0,0,0
8e60c73550899763,0,0,0,0,0,0
6c269909941cf3f8,0,0,0,0,0,0
c842a7e07442f25b,0,0,0,0,0,0
33012dc035647ef2,0,0,0,0,0,0
20c00fe19c57e54e,0,0,0,0,0,0
5ce381e3a58f8c95,0,0,0,0,0,0
02b61bbf349bda52,0,0,0,0,0,0
f6aa2b6c78e1883f,0,0,0,0,0,0
fca6f0d57f4dea60,0,0,0,0,0,0
68d6e9a88ff781d6,0,0,0,0,0,0
102db14f3fdb5480,0,0,0,0,0,0
c80dd2a1ca9c91e4,0,0,0,0,0,0
7e2e95bfe12d4ad5,0,0,0,0,0,0
b620ecca0a0d1489,0,0,0,0,0,0
7c5263e546e31152,0,0,0,0,0,0
7b1d63e4bc35784b,0,0,0,0,0,0
ecad882627ecb95f,0,0,0,0,0,0
846620f8c8e970fb,0,0,0,0,0,0
69da2b20da4622d5,0,0,0,0,0,0
fdc0e641b39d1208,0,0,0,0,0,0
93ee5d53f1f95cba,0,0,0,0,0,0
63e092c6579b700a,0,0,0,0,0,0
43f3754c28b18f2a,0,0,0,0,0,0
8b21fd42471cf7f3,1,0,0,0,0,0
66fcbd0529153014,1,0,0,0,0,0
c9df0103901af967,0,0,0,0,0,0
bb61e839a2c457d2,0,0,0,0,0,0
4de58013d896c15f,0,0,0,0,0,0
135f0cbaa2f74841,0,0,0,0,0,0
2f26cfe40169daae,0,0,0,0,0,0
4b07de2716881d57,0,0,0,0,0,0
29a51c69334479ef,0,0,0,0,0,0
7dcb1b1622e8e88d,0,0,0,0,0,0
4d78c46107157542,0,0,0,0,0,0
98e05d6f8b9fa95f,0,0,0,0,0,0
9ae09b9472677ba2,0,0,0,0,0,0
3384b6c7186a0639,0,0,0,0,0,0
0c09b50bb2f009cb,0,0,0,0,0,0
f889fcced119e639,0,0,0,0,0,0
a1e3ced46e07eb8a,0,0,0,0,0,0
28cd8860e767df18,0,0,0,0,0,0
98ec56f4f91037ae,0,0,0,0,0,0
fb0ad49879d11e29,0,0,0,0,0,0
9d7fb214b6a39ee4,0,0,0,0,0,0
2e66fe975253e18e,0,0,0,0,0,0
946450a28caf4d8b,0,0,0,0,0,0
45648afaebe88a3b,0,0,0,0,0,0
6b4ccf1af20e17b5,0,0,0,0,0,0
a494bf9af8de5230,0,0,0,0,0,0
bd467000570b0c76,0,0,0,0,0,0
e4dec98eed6dfbf3,0,0,0,0,0,0
0fea7eeb2dc74e49,0,0,0,0,0,0
8bde5633b9049ab0,0,0,0,0,0,0
72d297e7861e2481,0,0,0,0,0,0
eb2b246b758a15b2,0,0,0,0,0,0
d8a2c8fc619bdfe1,0,0,0,0,0,0
165753993745c0d0,0,0,0,0,0,0
2915b3110d246499,0,0,0,0,0,0
9fecae43227d2f8a,0,0,0,0,0,0
47b3a61bccd5db68,0,0,0,0,0,0
52c7040de9bd4a4b,0,0,0,0,0,0
8b26888a66eb726b,0,0,0,0,0,0
d4f197244abaef7a,0,0,0,0,0,0
f4a7cd0e8c55568a,0,0,0,0,0,0
8c16fd8b64373106,0,0,0,0,0,0
1fa9ecd93d94c088,0,0,0,0,0,0
7053f09c6838cac5,0,0,0,0,0,0
237c79d242736266,0,0,0,0,0,0
cfe05e13594c292b,0,0,0,0,0,0
b8bf68b3623529a4,0,0,0,0,0,0
d299610b96716fe5,0,0,0,0,0,0
2f57a2d157d89d3f,0,0,0,0,0,0
4e267adca7ef9038,0,0,0,0,0,0
ce65f786d7ef29ab,0,0,0,0,0,0
617c2ffa151dfbcf,0,0,0,0,0,0
1602ad9f1df0d8d7,0,0,0,0,0,0
1c9090d709745b32,0,0,0,0,0,0
90092ad121adc905,0,0,0,0,0,0
674d69a4e2533414,0,0,0,0,0,0
ceb06afebb4ea3d6,0,0,0,0,0,0
31ba611b7d216512,0,0,0,0,0,0
0b306a6837b12ec4,0,0,0,0,0,0
90d8529276527ba7,0,0,0,0,0,0
2413bf8e3815046b,0,0,0,0,0,0
273c5caf7198fc60,0,0,0,0,0,0
0549d0b39df651db,0,0,0,0,0,0
ff1282efa6c44b05,0,0,0,0,0,0
db57caf9e7188b82,0,0,0,0,0,0
ad935c6223500070,0,0,0,0,0,0
99bb50e9575d3307,0,0,0,0,0,0
600cff6c336426b0,0,0,0,0,0,0
4381dd0caf282200,0,0,0,0,0,0
69a485ae802d0acc,0,0,0,0,0,0
8b938eb792abc0d4,0,0,0,0,0,0
e800fb7b24bdd3d1,0,0,0,0,0,0
e77e2d157be04d9e,0,0,0,0,0,0
a54037020cf3de58,0,0,0,0,0,0
6bc4e689a03f323c,0,0,0,0,0,0
820958dcdbc27414,0,0,0,0,0,0
946079350e0918e6,0,0,0,0,0,0
7c1db2250b5c334c,0,0,0,0,0,0
a7018f92eb387815,0,0,0,0,0,0
5e83d62cfbb3e252,0,0,0,0,0,0
da2493d711baabd0,0,0,0,0,0,0
ad0b1bb7713dcd48,0,0,0,0,0,0
feebe635d6e273c6,0,0,0,0,0,0
26b1404561207d1f,0,0,0,0,0,0
cae7ed2042ddaaa5,0,0,0,0,0,0
abc0c547e1ed72fb,0,0,0,0,0,0
a3bc640b8a6ec6d3,0,0,0,0,0,0
1ef55a4d2863dad4,0,0,0,0,0,0
ae22616278c34c6e,0,0,0,0,0,0
f60a53e21d2e6fd5,0,0,0,0,0,0
319d648bdca28326,0,0,0,0,0,0
4dd9ea9a5a57d901,0,0,0,0,0,0
d28c19d9a9d71184,0,0,0,0,0,0
dcc7bd0203f76ab7,1,0,0,0,0,0
ec76082626f59d66,0,0,0,0,0,0
de1e3a80f8a7392a,0,0,0,0,0,0
885299812d741786,0,0,0,0,0,0
5b0c29896ba7a629,0,0,0,0,0,0
a8546faf75b38a71,0,0,0,0,0,0
d495ebbb6157261c,0,0,0,0,0,0
3f1a249381127fc2,0,0,0,0,0,0
fff7e687f55f40d6,0,0,0,0,0,0
bc933ad559423cae,0,0,0,0,0,0
29cad83be198db4c,0,0,0,0,0,0
d98af52b21968c2a,0,0,0,0,0,0
0661f992b32b3351,0,0,0,0,0,0
71bd18513999a9b8,0,0,0,0,0,0
96f71c2ecaa2ec46,0,0,0,0,0,0
5ddc583754494ef8,0,0,0,0,0,0
12494632d1bb816a,0,0,0,0,0,0
522e12ff6304c923,0,0,0,0,0,0
c6a68361f2483c83,0,0,0,0,0,0
7306ac71c0eb199a,0,0,0,0,0,0
1442fdb1e153fabd,0,0,0,0,0,0
4c11881e5e9f74ee,0,0,0,0,0,0
2ac760e584991318,0,0,0,0,0,0
adb9a0c71f085810,0,0,0,0,0,0
8ca5517d85f2221b,0,0,0,0,0,0
541b11a1e7310741,0,0,0,0,0,0
d4aae132cf1b5b2f,0,0,0,0,0,0
c9af608d31c02ddf,0,0,0,0,0,0
6b59ea4a013c1f79,0,0,0,0,0,0
ea6430515b479b37,0,0,0,0,0,0
70167a6882b5dc73,0,0,0,0,0,0
7c72461a178ccd9f,0,0,0,0,0,0
8cad54303e321e2c,0,0,0,0,0,0
6d0b61e15b5ddfa5,0,0,0,0,0,0
f7db409a8fba29bd,0,0,0,0,0,0
470e165dd2453b01,0,0,0,0,0,0
963006d4d7414108,0,0,0,0,0,0
48f01351de0e6068,0,0,0,0,0,0
ccbfa73b81d4c9a1,0,0,0,0,0,0
564c331602b4bfff,0,0,0,0,0,0
c9cedda454f682bc,0,0,0,0,0,0
8db10639a3d410e7,0,0,0,0,0,0
449740edde93c7a8,0,0,0,0,0,0
d26e8a6467b78b90,0,0,0,0,0,0
992f47d530d5e714,0,0,0,0,0,0
80fc7a51bdb4540e,0,0,0,0,0,0
9f6f06118633d182,0,0,0,0,0,0
1048b47d95d969e3,0,0,0,0,0,0
5efa6c02c2cce625,0,0,0,0,0,0
28cf4f23712249af,0,0,0,0,0,0
46a8f3b5cc9920f7,0,0,0,0,0,0
d01d0b4cb2f0e838,0,0,0,0,0,0
cd7d1125cd3d9870,0,0,0,0,0,0
c8cfce777c5aee85,0,0,0,0,0,0
f8872b9d5a12c773,0,0,0,0,0,0
29aab21e516b26eb,0,0,0,0,0,0
98d152888da5e17f,0,0,0,0,0,0
87c7d2a8199291f9,0,0,0,0,0,0
438d49e294a3a9e5,0,0,0,0,0,0
bc84bc49576ad2ae,0,0,0,0,0,0
c1d33521a4930521,0,0,0,0,0,0
2f286c648dee3a7c,0,0,0,0,0,0
3ff6f8bccff12578,0,0,0,0,0,0
fe41e49b6941ad65,0,0,0,0,0,0
0c7129baef6fb949,0,0,0,0,0,0
6560417d46e8077d,0,0,0,0,0,0
ccb045b4a570a590,0,0,0,0,0,0
9e66499194d62b67,1,0,0,0,0,0
029119f85944837e,1,0,0,0,0,0
618f73aab5fc1536,0,0,0,0,0,0
9c8f724fe69d1a20,0,0,0,0,0,0
47f113bfb36deef9,0,0,0,0,0,0
3cd29caebca0267e,0,0,0,0,0,0
97a9ddfdc0ba7521,0,0,0,0,0,0
006a2d5b7290bf5b,0,0,0,0,0,0
0aeaf86ee8906711,0,0,0,0,0,0
72947f95e0c8b1f4,0,0,0,0,0,0
730d50594e79e621,0,0,0,0,0,0
ac35fe69d84a9fcb,0,0,0,0,0,0
38a139e6499fec63,0,0,0,0,0,0
aa19d4f529c16d74,0,0,0,0,0,0
b124cfdee1ce9f7c,0,0,0,0,0,0
097e1079e4ce26ad,0,0,0,0,0,0
aa3464d0bcbf4cbc,0,0,0,0,0,0
87bccd630cc6440e,0,0,0,0,0,0
d5a9da406a413788,0,0,0,0,0,0
eea8033f1fe6d64f,0,0,0,0,0,0
03751ead51a82459,0,0,0,0,0,0
2c1c36648dccd856,0,0,0,0,0,0
8ed591ef7fbf908f,0,0,0,0,0,0
84ea778c3423dabd,0,0,0,0,0,0
97790d1f2bff81aa,0,0,0,0,0,0
0149fe8995daab8c,0,0,0,0,0,0
bebc45c835cf8045,0,0,0,0,0,0
82ceabda35c5fab9,0,0,0,0,0,0
6ee81846cae0ce1b,0,0,0,0,0,0
142ba5864d57e9b4,0,0,0,0,0,0
c5b61b9e233e8bd6,0,0,0,0,0,0
0fad1da16b998cec,0,0,0,0,0,0
ee5177cd8d5f31f4,0,0,0,0,0,0
dace5fbfdfe74b65,0,0,0,0,0,0
be28d94e7b5b3031,0,0,0,0,0,0
6ba4ca153053a133,0,0,0,0,0,0
6b6e2b31c013148b,0,0,0,0,0,0
6aaf1de7cf4d47c2,0,0,0,0,0,0
89641eec1afa992b,0,0,0,0,0,0
c002a15ea852085e,0,0,0,0,0,0
51504fdc05388bae,0,0,0,0,0,0
27518e0b49343725,0,0,0,0,0,0
ffa889aec9227a5e,0,0,0,0,0,0
523f0579a8c42c3d,0,0,0,0,0,0
45077827d383ae9a,0,0,0,0,0,0
b4b4ab4ebc221aa9,0,0,0,0,0,0
145ef900afc3782f,0,0,0,0,0,0
a4ef49122c5ba672,0,0,0,0,0,0
a58b8581bdd0d972,0,0,0,0,0,0
dc219e1058c19841,0,0,0,0,0,0
e344e2a3aad5a333,0,0,0,0,0,0
de9ea7607f1e5b09,0,0,0,0,0,0
449e25de350bd71c,0,0,0,0,0,0
8d66b72f4c758e99,0,0,0,0,0,0
bcf5878e9c5b39c0,0,0,0,0,0,0
d42f3ba1c57e6933,0,0,0,0,0,0
65471a5f9f875b73,0,0,0,0,0,0
d448e9f93a3f04db,0,0,0,0,0,0
9f301530b7fae508,0,0,0,0,0,0
809b920c34be014a,0,0,0,0,0,0
d93c59babda8885e,0,0,0,0,0,0
ff4eb629bb10208f,0,0,0,0,0,0
d218901e0e5c6c38,0,0,0,0,0,0
d3a9fe7419b11b44,0,0,0,0,0,0
f04a48bbb7128619,0,0,0,0,0,0
ea83c9156b0cd253,0,0,0,0,0,0
d1f09ddab4db55aa,0,0,0,0,0,0
b95d3dbc0ea84c3c,0,0,0,0,0,0
daaaa59b18905a9e,0,0,0,0,0,0
487d23526eec6f00,0,0,0,0,0,0
97649ff2eefd2cc4,0,0,0,0,0,0
75e17ee85177c1b1,0,0,0,0,0,0
bd12253e98f90b2f,0,0,0,0,0,0
b9ce5e9b812a318b,0,0,0,0,0,0
2952cc05175ed839,0,0,0,0,0,0
915e4a79bd9c387e,0,0,0,0,0,0
7f8de96af9d1f8ec,0,0,0,0,0,0
ed7d221d88053092,0,0,0,0,0,0
6ed01110761261ed,0,0,0,0,0,0
b89fac54467ccc8f,0,0,0,0,0,0
68a180828d55d6ab,0,0,0,0,0,0
d37defef0f7d2afd,0,0,0,0,0,0
9e1f05ba4d1601ae,0,0,0,0,0,0
19c29939a9b0584e,0,0,0,0,0,0
03cc46242d20685a,0,0,0,0,0,0
2be7965aadbfc960,0,0,0,0,0,0
4c341b461d8b85cf,0,0,0,0,0,0
7d76e2bf114caa46,0,0,0,0,0,0
9c98d115a3b0199d,0,0,0,0,0,0
b9bdd0ba09911e77,0,0,0,0,0,0
8c4fad32b42cdaa8,0,0,0,0,0,0
ea1dedba4b25d0a8,0,0,0,0,0,0
503c9bc5df978537,0,0,0,0,0,0
4865b392075878ce,0,0,0,0,0,0
6b088f885d16ba7a,0,0,0,0,0,0
7346980a00ab531d,0,0,0,0,0,0
87761756e55693fa,0,0,0,0,0,0
8d97804cdbcb1378,0,0,0,0,0,0
b52dafc4fabe8afe,0,0,0,0,0,0
ceaaa146cf3290c4,0,0,0,0,0,0
9914710db65e45fd,0,0,0,0,0,0
f6a52f6d44d5f671,0,0,0,0,0,0
6a8e1275bcfef1d0,0,0,0,0,0,0
c5e973843478dd87,0,0,0,0,0,0
02714b4b5c91acbe,0,0,0,0,0,0
f8574c0a63e151ec,0,0,0,0,0,0
b7ba51ee720cf9f9,0,0,0,0,0,0
a4548086051ba889,0,0,0,0,0,0
d129f49f33108ff5,0,0,0,0,0,0
7ba6b7ac26dcb794,0,0,0,0,0,0
b3e2a18aba69c660,0,0,0,0,0,0
577f6684ff11991f,0,0,0,0,0,0
a212389766990f28,0,0,0,0,0,0
75738ddfc0237cb2,0,0,0,0,0,0
c7435bd8a193403e,0,0,0,0,0,0
f4ede3e1d9f8307c,0,0,0,0,0,0
2e8387477a929c3f,0,0,0,0,0,0
90996b33ddf25997,0,0,0,0,0,0
4b5cd58eea9fc348,0,0,0,0,0,0
dc220ffa389fc283,0,0,0,0,0,0
b0683ba8a6bb92d0,0,0,0,0,0,0
c7ce60e23be88916,0,0,0,0,0,0
13087c84c3a74635,0,0,0,0,0,0
e837c69958cf49ea,0,0,0,0,0,0
54e228ba8335eeb1,0,0,0,0,0,0
528102500bf2752b,0,0,0,0,0,0
17e371b752b77651,0,0,0,0,0,0
c5160521520fd53d,0,0,0,0,0,0
55622fe24c0cab6a,0,0,0,0,0,0
e9495fcae448c20f,0,0,0,0,0,0
a55e796610d63ab4,0,0,0,0,0,0
3270b7d23acb47d2,0,0,0,0,0,0
0adea991cd68b262,0,0,0,0,0,0
ab457bd31bf10b60,0,0,0,0,0,0
fbe52212bc16b114,0,0,0,0,0,0
79ad7568dae6f70b,0,0,0,0,0,0
0981ca099bf46eed,0,0,0,0,0,0
9753697a999224d0,0,0,0,0,0,0
019959905a59337c,0,0,0,0,0,0
9085f1c5d44dbac0,0,0,0,0,0,0
83d1e122fd6598a8,0,0,0,0,0,0
6c3a141be18deecc,0,0,0,0,0,0
4997ac440c79775f,0,0,0,0,0,0
ab51fea05458dafb,0,0,0,0,0,0
7de40977aa784fc0,0,0,0,0,0,0
35ce69079e5a4929,0,0,0,0,0,0
874bd8e459d2e8a5,0,0,0,0,0,0
1f8d032ccb7c04d6,0,0,0,0,0,0
6d9d9e720863178f,1,0,0,0,0,0
e977b7dcfbb99e9a,1,0,0,0,0,0
c4e3b6efd282c70d,0,0,0,0,0,0
033c825a42c54be7,0,0,0,0,0,0
634fc6a871e65af4,0,0,0,0,0,0
ffafbd7d44b26b11,0,0,0,0,0,0
936cca90305a868a,0,0,0,0,0,0
99346d29cb77687d,0,0,0,0,0,0
2df502dd2fe74d9a,0,0,0,0,0,0
111645b04cd411a7,0,0,0,0,0,0
e5711853148279a0,0,0,0,0,0,0
4d7d85b311d69279,0,0,0,0,0,0
83e7e37f62441c1a,0,0,0,0,0,0
ea61fd2c699fcab3,0,0,0,0,0,0
5330a16629f932cf,0,0,0,0,0,0
d84a9e582e4c7f0f,0,0,0,0,0,0
d6712a82df3a05ca,0,0,0,0,0,0
d5c4f6ddf576fccf,0,0,0,0,0,0
2db818d6612cedf3,0,0,0,0,0,0
33b2875540e9ce97,0,0,0,0,0,0
09dfdfc1acca4055,0,0,0,0,0,0
218a187282715615,0,0,0,0,0,0
5bdae8f24985d165,0,0,0,0,0,0
cefd0f3d47f55c15,0,0,0,0,0,0
4259f620a1895f91,0,0,0,0,0,0
a538452309ef6aad,0,0,0,0,0,0
eaad99f3524c4764,0,0,0,0,0,0
c6e1ce73a80f9b09,0,0,0,0,0,0
ade98d1dba0b0eae,0,0,0,0,0,0
c3a30169f87ebd43,0,0,0,0,0,0
1572010678015519,0,0,0,0,0,0
e3809bd48470a1c4,0,0,0,0,0,0
bfae81e2fd886a86,0,0,0,0,0,0
3bb30f3cf6e5ac0f,0,0,0,0,0,0
91e6b91b8da926b9,0,0,0,0,0,0
af4d7b85e9b50489,0,0,0,0,0,0
89442c280d75faa3,0,0,0,0,0,0
1864753b5fb6c9a3,0,0,0,0,0,0
62c0db6e9c490be8,0,0,0,0,0,0
ae4b021d96c4e5d6,0,0,0,0,0,0
79e158b8825a1373,0,0,0,0,0,0
4d88653ebed2e193,0,0,0,0,0,0
2fab9adb924ee227,0,0,0,0,0,0
598ade1565a2830a,0,0,0,0,0,0
b7126cd12750d9fc,0,0,0,0,0,0
5a35b5d97d42d5b8,0,0,0,0,0,0
441bf764bd432348,0,0,0,0,0,0
188e0cb592038b3b,0,0,0,0,0,0
c03f6a4b1b83ebd1,0,0,0,0,0,0
128da3b5c823b426,0,0,0,0,0,0
ba74243d91337552,0,0,0,0,0,0
b2f6e61238b4c94b,0,0,0,0,0,0
1f7f00ab1118537d,0,0,0,0,0,0
6366e7d640d0c12d,0,0,0,0,0,0
5bb1749ca3512894,0,0,0,0,0,0
7e7cada16e257e83,0,0,0,0,0,0
6268f755cf4c0a44,0,0,0,0,0,0
8992d6fc928fb275,0,0,0,0,0,0
dcf51128203c7efd,0,0,0,0,0,0
8ea0767b0bd511a0,0,0,0,0,0,0
abaeea48e6636681,0,0,0,0,0,0
c6e2daca378ba59c,0,0,0,0,0,0
1e2c965a7cf41850,0,0,0,0,0,0
5ae0b9b20bf9dd89,0,0,0,0,0,0
59fd47cd28753b16,0,0,0,0,0,0
e4e25f5615e514c6,0,0,0,0,0,0
19b4cbca8ba8af6a,0,0,0,0,0,0
d2913c6a83442b9d,0,0,0,0,0,0
7356cdddf519e6c4,0,0,0,0,0,0
7082d90896cf79a3,0,0,0,0,0,0
227c51b8e80ad97c,0,0,0,0,0,0
33f996e3376f5181,0,0,0,0,0,0
4af9d31235b089ed,0,0,0,0,0,0
f7d9d5fa72bdbb30,0,0,0,0,0,0
d14b63bd80223b16,0,0,0,0,0,0
3df7f086340ef238,0,0,0,0,0,0
e64eda8a49396307,0,0,0,0,0,0
1fd9f1b5b3d1ce88,0,0,0,0,0,0
9ebf5c56a9ca65aa,0,0,0,0,0,0
fce28b0290a19bac,0,0,0,0,0,0
29e3d20f271f1339,0,0,0,0,0,0
d78131c1ed0cc498,0,0,0,0,0,0
48eb0160e3f3909e,0,0,0,0,0,0
169457c2030bf4ec,0,0,0,0,0,0
800aeda5465987c1,0,0,0,0,0,0
a61de99c1affc93d,0,0,0,0,0,0
d1190a51935a8c6d,0,0,0,0,0,0
629a5a4086e8c3f4,0,0,0,0,0,0
d6b9a7e41c0dd2ba,0,0,0,0,0,0
5662db34527ca2e4,0,0,0,0,0,0
8e30d5ab0f399dcf,0,0,0,0,0,0
aacf2a89d270bf67,0,0,0,0,0,0
68c4537d942ebc29,0,0,0,0,0,0
8107d0ca3b8bb210,0,0,0,0,0,0
3a864a51b305315f,0,0,0,0,0,0
b134f8e9ea0cff6d,0,0,0,0,0,0
2800fe0c3464d443,0,0,0,0,0,0
354fea9eeb26ab7a,0,0,0,0,0,0
7281fa3569782397,0,0,0,0,0,0
705f5feff519acb0,0,0,0,0,0,0
25fe5bd99e7f4ffd,0,0,0,0,0,0
3f3fe5dbeddac535,0,0,0,0,0,0
78a957a19f06a788,0,0,0,0,0,0
424ef5d03e168dbf,0,0,0,0,0,0
d3c6aa0b278ce02a,0,0,0,0,0,0
2766475648c801e3,0,0,0,0,0,0
9f4b96a249de1619,0,0,0,0,0,0
34a380f858d1cc03,0,0,0,0,0,0
2fefda078c74afb3,0,0,0,0,0,0
59e8f443da432b5b,0,0,0,0,0,0
795a5a0d3a228076,0,0,0,0,0,0
4bff93f273d09acb,0,0,0,0,0,0
d20b319b65283ca9,0,0,0,0,0,0
34a74a18b714fb74,0,0,0,0,0,0
4c0526bc7573a315,0,0,0,0,0,0
c5da3bf1251f14cb,0,0,0,0,0,0
7e24f27d5ec3dbe6,0,0,0,0,0,0
6323493f18a840fc,0,0,0,0,0,0
210720c4851f608f,0,0,0,0,0,0
76805348710655d0,0,0,0,0,0,0
76064e4c7c37c76a,0,0,0,0,0,0
75fe87b53a05e69d,0,0,0,0,0,0
6a958d294aeefc06,0,0,0,0,0,0
